Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:38:46,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:39:07,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:39:07,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:39:07,SYSAUX,PERMANENT,5.47,4.13,1.34,75.51
2016-02-11 23:39:07,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:39:07,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:39:07,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:40:07,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:40:07,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:40:07,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:40:28,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:40:28,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:40:28,SYSAUX,PERMANENT,5.47,4.13,1.34,75.51
2016-02-11 23:40:28,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:40:28,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:40:28,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:41:28,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:41:28,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:41:28,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:41:48,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:41:48,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:41:48,SYSAUX,PERMANENT,5.47,4.13,1.34,75.51
2016-02-11 23:41:48,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:41:48,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:41:48,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:42:48,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:42:48,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:42:48,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:43:10,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:43:10,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:43:10,SYSAUX,PERMANENT,5.47,4.13,1.34,75.51
2016-02-11 23:43:10,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:43:10,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:43:10,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:44:09,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:44:09,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:44:09,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:44:30,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:44:30,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:44:30,SYSAUX,PERMANENT,5.47,4.13,1.34,75.51
2016-02-11 23:44:30,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:44:30,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:44:30,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:45:30,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:45:30,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:45:30,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:45:52,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:45:52,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:45:52,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:45:52,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:45:52,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:45:52,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:46:52,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:46:52,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:46:52,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:47:13,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:47:13,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:47:13,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:47:13,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:47:13,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:47:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:48:13,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:48:13,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:48:13,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:48:34,BDNA,PERMANENT,35.05,26.78,8.28,76.39
2016-02-11 23:48:34,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:48:34,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:48:34,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:48:34,UNDOTBS1,UNDO,6.1,.21,5.89,3.45
2016-02-11 23:48:34,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:49:34,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:49:34,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:49:34,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:50:03,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:50:03,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:50:03,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:50:03,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:50:03,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:50:03,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:51:03,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,8.69,81.65
2016-02-11 23:51:03,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:51:03,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:51:27,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:51:27,BDNA_PUBLISH,PERMANENT,27.38,25.59,1.79,93.47
2016-02-11 23:51:27,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:51:27,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:51:27,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:51:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:52:26,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:52:26,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:52:26,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:52:47,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:52:47,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:52:47,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:52:47,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:52:47,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:52:47,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:53:46,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:53:46,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:53:46,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:54:09,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:54:09,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:54:09,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:54:09,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:54:09,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:54:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:55:08,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:55:08,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:55:08,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:55:30,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:55:30,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:55:30,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:55:30,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:55:30,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:55:30,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:56:30,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:56:30,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:56:30,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:56:51,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:56:51,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:56:51,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:56:51,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:56:51,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:56:51,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:57:51,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:57:51,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:57:51,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:58:12,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:58:12,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:58:12,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:58:12,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:58:12,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:58:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-11 23:59:11,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-11 23:59:11,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-11 23:59:11,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-11 23:59:33,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-11 23:59:33,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-11 23:59:33,SYSAUX,PERMANENT,5.47,4.13,1.34,75.53
2016-02-11 23:59:33,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-11 23:59:33,UNDOTBS1,UNDO,6.1,.2,5.9,3.24
2016-02-11 23:59:33,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:00:32,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:00:32,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:00:32,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:00:54,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:00:54,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:00:54,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:00:54,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:00:54,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:00:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:01:54,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:01:54,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:01:54,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:02:16,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:02:16,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:02:16,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:02:16,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:02:16,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:02:16,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:03:16,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:03:16,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:03:16,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:03:37,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:03:37,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:03:37,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:03:37,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:03:37,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:03:37,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:04:37,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:04:37,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:04:37,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:04:59,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:04:59,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:04:59,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:04:59,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:04:59,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:04:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:05:58,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:05:58,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:05:58,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:06:22,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:06:22,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:06:22,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:06:22,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:06:22,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:06:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 00:07:21,BDNA_PUBLISH_TMP,TEMPORARY,9.95,8.13,9.95,81.65
2016-02-12 00:07:21,BDNA_TMP,TEMPORARY,8.37,8.37,8.37,100
2016-02-12 00:07:21,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 00:07:46,BDNA,PERMANENT,35.05,26.79,8.27,76.42
2016-02-12 00:07:46,BDNA_PUBLISH,PERMANENT,27.38,25.65,1.73,93.69
2016-02-12 00:07:46,SYSAUX,PERMANENT,5.47,4.13,1.34,75.56
2016-02-12 00:07:46,SYSTEM,PERMANENT,.95,.85,.1,89.68
2016-02-12 00:07:46,UNDOTBS1,UNDO,6.1,.2,5.9,3.27
2016-02-12 00:07:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:04:58,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:04:58,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:04:58,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:05:11,BDNA,PERMANENT,8,6,2,75.02
2016-02-12 10:05:11,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-12 10:05:11,SYSAUX,PERMANENT,5.47,4.03,1.43,73.78
2016-02-12 10:05:11,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:05:11,UNDOTBS1,UNDO,6.1,3.16,2.94,51.87
2016-02-12 10:05:11,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:06:11,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:06:11,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:06:11,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:06:32,BDNA,PERMANENT,8,6.18,1.82,77.24
2016-02-12 10:06:32,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-12 10:06:32,SYSAUX,PERMANENT,5.47,4.03,1.43,73.78
2016-02-12 10:06:32,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:06:32,UNDOTBS1,UNDO,6.1,3.16,2.94,51.87
2016-02-12 10:06:32,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:07:32,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:07:32,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:07:32,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:07:50,BDNA,PERMANENT,8,6.26,1.74,78.22
2016-02-12 10:07:50,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-12 10:07:50,SYSAUX,PERMANENT,5.47,4.03,1.43,73.78
2016-02-12 10:07:50,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:07:50,UNDOTBS1,UNDO,6.1,2.84,3.26,46.51
2016-02-12 10:07:50,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:08:50,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:08:50,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:08:50,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:09:04,BDNA,PERMANENT,8,6.26,1.74,78.22
2016-02-12 10:09:04,BDNA_PUBLISH,PERMANENT,11.61,10.33,1.28,88.95
2016-02-12 10:09:04,SYSAUX,PERMANENT,5.47,4.07,1.39,74.49
2016-02-12 10:09:04,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:09:04,UNDOTBS1,UNDO,6.1,2.84,3.26,46.51
2016-02-12 10:09:04,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:10:04,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:10:04,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:10:04,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:10:22,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:10:22,BDNA_PUBLISH,PERMANENT,11.61,10.48,1.13,90.28
2016-02-12 10:10:22,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:10:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:10:22,UNDOTBS1,UNDO,6.1,2.84,3.26,46.51
2016-02-12 10:10:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:11:22,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:11:22,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:11:22,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:11:38,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:11:38,BDNA_PUBLISH,PERMANENT,11.61,11.22,.4,96.59
2016-02-12 10:11:38,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:11:38,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:11:38,UNDOTBS1,UNDO,6.1,2.84,3.26,46.51
2016-02-12 10:11:38,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:12:38,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:12:38,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:12:38,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:12:53,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:12:53,BDNA_PUBLISH,PERMANENT,11.61,11.39,.22,98.11
2016-02-12 10:12:53,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:12:53,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:12:53,UNDOTBS1,UNDO,6.1,2.11,3.99,34.54
2016-02-12 10:12:53,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:13:53,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:13:53,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:13:53,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:14:12,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:14:12,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.1,90.55
2016-02-12 10:14:12,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:14:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:14:12,UNDOTBS1,UNDO,6.1,2.11,3.99,34.54
2016-02-12 10:14:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:15:12,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:15:12,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:15:12,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:15:29,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:15:29,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.1,90.55
2016-02-12 10:15:29,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:15:29,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:15:29,UNDOTBS1,UNDO,6.1,2.11,3.99,34.54
2016-02-12 10:15:29,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:16:30,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:16:30,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:16:30,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:16:45,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:16:45,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.1,90.55
2016-02-12 10:16:45,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:16:45,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:16:45,UNDOTBS1,UNDO,6.1,2.11,3.99,34.54
2016-02-12 10:16:45,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:17:47,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,.9,98.38
2016-02-12 10:17:47,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:17:47,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:18:11,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:18:11,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:18:11,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:18:11,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:18:11,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:18:11,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:19:12,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:19:12,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-12 10:19:12,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:19:29,BDNA,PERMANENT,8,6.26,1.74,78.25
